ticker,name,marketCap,ipoyear,sector,industry,link,exchange,Country,spy,qqq,dow
Y,Alleghany Corporation,9011064345,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/y,NYSE,USA,,,
BR,"Broadridge Financial Solutions, Inc.",8998249468,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/br,NYSE,USA,,,
INTC,Intel Corporation,1.60E+11,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/intc,nasdaq,USA,TRUE,TRUE,TRUE
IBM,International Business Machines Corporation,1.46E+11,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ibm,NYSE,USA,TRUE,,TRUE
AVGO,Broadcom Limited,98700361661,2009,Technology,Semiconductors,http://www.nasdaq.com/symbol/avgo,Nasdaq,USA,TRUE,TRUE,
SQ,"Square, Inc.",8952309534,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sq,NYSE,USA,,,
NVDA,NVIDIA Corporation,90529250000,1999,Technology,Semiconductors,http://www.nasdaq.com/symbol/nvda,nasdaq,USA,TRUE,TRUE,
QCOM,QUALCOMM Incorporated,83563809402,1991,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/qcom,nasdaq,USA,TRUE,TRUE,
TXN,Texas Instruments Incorporated,78022117874,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/txn,nasdaq,USA,TRUE,TRUE,
ADBE,Adobe Systems Incorporated,71711421500,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adbe,nasdaq,USA,TRUE,TRUE,
ATO,Atmos Energy Corporation,8876861547,n/a,Public Utilities,Oil/Gas Transmission,http://www.nasdaq.com/symbol/ato,NYSE,USA,,,
BPL,Buckeye Partners L.P.,8863078003,1986,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/bpl,NYSE,USA,,,
CRM,Salesforce.com Inc,62751942000,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm,NYSE,USA,TRUE,,
ITW,Illinois Tool Works Inc.,50207851683,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/itw,NYSE,USA,TRUE,,
AMAT,"Applied Materials, Inc.",46477821371,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat,nasdaq,USA,TRUE,TRUE,
ADP,"Automatic Data Processing, Inc.",45729811260,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/adp,nasdaq,USA,TRUE,TRUE,
ATVI,"Activision Blizzard, Inc",45385550150,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/atvi,nasdaq,USA,TRUE,TRUE,
AFG,"American Financial Group, Inc.",8676052506,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afg,NYSE,USA,,,
CSGP,"CoStar Group, Inc.",8643717480,1998,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/csgp,nasdaq,USA,,,
VXUS,Vanguard Total International Stock ETF,8633511369,n/a,n/a,n/a,http://www.nasdaq.com/symbol/vxus,nasdaq,USA,,,
UGI,UGI Corporation,8600731563,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ugi,NYSE,USA,,,
IEX,IDEX Corporation,8591508600,1989,Capital Goods,Fluid Controls,http://www.nasdaq.com/symbol/iex,NYSE,USA,,,
CTSH,Cognizant Technology Solutions Corporation,39733729053,1998,Technology,EDP Services,http://www.nasdaq.com/symbol/ctsh,nasdaq,USA,TRUE,http://www.nasdaq.com/symbol/csco,
MU,"Micron Technology, Inc.",35954981498,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/mu,nasdaq,USA,TRUE,TRUE,
HII,"Huntington Ingalls Industries, Inc.",8572980852,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/hii,NYSE,USA,,,
FANG,"Diamondback Energy, Inc.",8566578154,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/fang,nasdaq,USA,,,
TRGP,"Targa Resources, Inc.",8554316678,2010,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/trgp,NYSE,USA,,,
WAB,Westinghouse Air Brake Technologies Corporation,8537605952,n/a,Capital Goods,Railroads,http://www.nasdaq.com/symbol/wab,NYSE,USA,,,
INGR,Ingredion Incorporated,8482294400,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/ingr,NYSE,USA,,,
INTU,Intuit Inc.,35460421866,1993,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/intu,nasdaq,USA,TRUE,TRUE,
EA,Electronic Arts Inc.,34630215909,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ea,nasdaq,USA,TRUE,TRUE,
SEIC,SEI Investments Company,8437013181,1981,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/seic,nasdaq,USA,,,
KKR,KKR & Co. L.P.,8418573912,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/kkr,NYSE,USA,,,
SCZ,iShares MSCI EAFE Small-Cap ETF,8379550000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/scz,nasdaq,USA,,,
MTN,"Vail Resorts, Inc.",8371191061,1997,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/mtn,NYSE,USA,,,
ETN,"Eaton Corporation, PLC",34340000000,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/etn,NYSE,USA,TRUE,,
WRB,W.R. Berkley Corporation,8347767517,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/wrb,NYSE,USA,,,
WES,"Western Gas Partners, LP",8346790058,2008,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/wes,NYSE,USA,,,
IEP,Icahn Enterprises L.P.,8342542637,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/iep,nasdaq,USA,,,
HPQ,HP Inc.,30569363400,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/hpq,NYSE,USA,TRUE,,
ADI,"Analog Devices, Inc.",29570113574,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/adi,nasdaq,USA,TRUE,TRUE,
IAC,IAC/InterActiveCorp,8276168447,n/a,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/iac,nasdaq,USA,,,
EWBC,"East West Bancorp, Inc.",8221144778,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ewbc,nasdaq,USA,,,
HPE,Hewlett Packard Enterprise Company,27612614284,2015,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/hpe,NYSE,USA,TRUE,,
RGA,"Reinsurance Group of America, Incorporated",8191968560,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/rga,NYSE,USA,,,
JKHY,"Jack Henry & Associates, Inc.",8182148460,1985,Technology,EDP Services,http://www.nasdaq.com/symbol/jkhy,nasdaq,USA,,,
WDC,Western Digital Corporation,26986520228,n/a,Technology,Electronic Components,http://www.nasdaq.com/symbol/wdc,nasdaq,USA,TRUE,TRUE,
VER,VEREIT Inc.,8145247743,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ver,NYSE,USA,,,
LDOS,"Leidos Holdings, Inc.",8112015891,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ldos,NYSE,USA,,,
STLD,"Steel Dynamics, Inc.",8097460260,1996,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/stld,nasdaq,USA,,,
WLK,Westlake Chemical Corporation,8075764514,2004,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/wlk,NYSE,USA,,,
SGEN,"Seattle Genetics, Inc.",8070623560,2001,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/sgen,nasdaq,USA,,,
WCG,"WellCare Health Plans, Inc.",8069625220,2004,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/wcg,NYSE,USA,,,
GLPI,"Gaming and Leisure Properties, Inc.",8021935828,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/glpi,nasdaq,USA,,,
TRU,TransUnion,8018300000,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tru,NYSE,USA,,,
SPLK,Splunk Inc.,8000621281,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/splk,nasdaq,USA,,,
CGNX,Cognex Corporation,7963668694,1989,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/cgnx,nasdaq,USA,,,
LII,"Lennox International, Inc.",7961197077,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lii,NYSE,USA,,,
CCK,"Crown Holdings, Inc.",7957003674,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/cck,NYSE,USA,,,
FISV,"Fiserv, Inc.",26404954378,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/fisv,nasdaq,USA,TRUE,TRUE,
IPGP,IPG Photonics Corporation,7946529437,2006,Technology,Semiconductors,http://www.nasdaq.com/symbol/ipgp,nasdaq,USA,,,
CLNS,"Colony NorthStar, Inc.",7945322454,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/clns,NYSE,USA,,,
LRCX,Lam Research Corporation,24033857001,1984,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lrcx,nasdaq,USA,TRUE,TRUE,
TSRO,"TESARO, Inc.",7902496152,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tsro,nasdaq,USA,,,
ADSK,"Autodesk, Inc.",23387966780,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adsk,nasdaq,USA,TRUE,TRUE,
SSNC,"SS&C Technologies Holdings, Inc.",7848205456,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ssnc,nasdaq,USA,,,
FWONK,Liberty Media Corporation,7830905603,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/fwonk,nasdaq,USA,,,
DXC,DXC Technology Company,22330000000,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/dxc,NYSE,USA,TRUE,,
CERN,Cerner Corporation,22241194433,1986,Technology,EDP Services,http://www.nasdaq.com/symbol/cern,nasdaq,USA,TRUE,TRUE,
AXTA,Axalta Coating Systems Ltd.,7744809902,2014,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/axta,NYSE,USA,,,
ZAYO,"Zayo Group Holdings, Inc.",7736274503,2014,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/zayo,NYSE,USA,,,
OMC,Omnicom Group Inc.,19254912030,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/omc,NYSE,USA,TRUE,,
BNDX,Vanguard Total International Bond ETF,7697601743,n/a,n/a,n/a,http://www.nasdaq.com/symbol/bndx,nasdaq,USA,,,
CPT,Camden Property Trust,7654582670,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cpt,NYSE,USA,,,
EQGP,"EQT GP Holdings, LP",7644258800,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqgp,NYSE,USA,,,
TTC,Toro Company (The),7643735328,n/a,Capital Goods,Tools/Hardware,http://www.nasdaq.com/symbol/ttc,NYSE,USA,,,
TTWO,"Take-Two Interactive Software, Inc.",7639280365,1997,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ttwo,nasdaq,USA,,,
INFO,IHS Markit Ltd.,18878994014,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/info,Nasdaq,USA,TRUE,,
ODFL,"Old Dominion Freight Line, Inc.",7623400181,1991,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/odfl,nasdaq,USA,,,
DST,"DST Systems, Inc.",7615415137,1995,Technology,EDP Services,http://www.nasdaq.com/symbol/dst,NYSE,USA,,,
WR,"Westar Energy, Inc.",7607676406,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/wr,NYSE,USA,,,
KRC,Kilroy Realty Corporation,7576668771,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/krc,NYSE,USA,,,
JBLU,JetBlue Airways Corporation,7554370259,2002,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/jblu,nasdaq,USA,,,
MKTX,"MarketAxess Holdings, Inc.",7537753880,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mktx,nasdaq,USA,,,
TLT,iShares 20+ Year Treasury Bond ETF,7528862000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/tlt,nasdaq,USA,,,
BERY,"Berry Global Group, Inc.",7527835000,2012,Consumer Non-Durables,Plastic Products,http://www.nasdaq.com/symbol/bery,NYSE,USA,,,
WOOF,VCA Inc. ,7517277328,2001,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/woof,nasdaq,USA,,,
ELS,"Equity Lifestyle Properties, Inc.",7513606092,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/els,NYSE,USA,,,
SWKS,"Skyworks Solutions, Inc.",18696027305,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/swks,nasdaq,USA,TRUE,TRUE,
SBNY,Signature Bank,7479408883,2004,Finance,Major Banks,http://www.nasdaq.com/symbol/sbny,nasdaq,USA,,,
OC,Owens Corning Inc,7463903353,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/oc,NYSE,USA,,,
SPB           ,"Spectrum Brands Holdings, Inc.",7462441652,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/spb,NYSE,USA,,,
MCHP,Microchip Technology Incorporated,18420649523,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/mchp,nasdaq,USA,TRUE,TRUE,
COMM,"CommScope Holding Company, Inc.",7405172021,2013,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/comm,nasdaq,USA,,,
AGNC,AGNC Investment Corp.,7375706596,2008,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agnc,nasdaq,USA,,,
PF,"Pinnacle Foods, Inc.",7348480088,2013,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/pf,NYSE,USA,,,
OAK,"Oaktree Capital Group, LLC",7339523769,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/oak,NYSE,USA,,,
SYMC,Symantec Corporation,17553815087,1989,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/symc,nasdaq,USA,TRUE,TRUE,
H,Hyatt Hotels Corporation,7289681453,2009,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/h,NYSE,USA,,,
EXEL,"Exelixis, Inc.",7283557465,2000,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/exel,nasdaq,USA,,,
WPC,W.P. Carey Inc.,7283272439,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/wpc,NYSE,USA,,,
LAMR,Lamar Advertising Company,7265031964,1996,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lamr,nasdaq,USA,,,
CPRT,"Copart, Inc.",7243917058,1994,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/cprt,nasdaq,USA,,,
GDDY,GoDaddy Inc.,7234411571,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/gddy,NYSE,USA,,,
RPM,RPM International Inc.,7223652014,n/a,Basic Industries,Paints/Coatings,http://www.nasdaq.com/symbol/rpm,NYSE,USA,,,
MAN,ManpowerGroup,7199583274,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/man,NYSE,USA,,,
LYV,"Live Nation Entertainment, Inc.",7167597159,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/lyv,NYSE,USA,,,
OGE,OGE Energy Corporation,7149406744,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/oge,NYSE,USA,,,
PNRA,Panera Bread Company,7149291617,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/pnra,nasdaq,USA,,,
ALNY,"Alnylam Pharmaceuticals, Inc.",7146890721,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alny,nasdaq,USA,,,
WST,"West Pharmaceutical Services, Inc.",7111167365,n/a,Basic Industries,Specialty Chemicals,http://www.nasdaq.com/symbol/wst,NYSE,USA,,,
ARW,"Arrow Electronics, Inc.",7090538281,n/a,Consumer Non-Durables,Electronic Components,http://www.nasdaq.com/symbol/arw,NYSE,USA,,,
MIDD,The Middleby Corporation,7077013411,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd,nasdaq,USA,,,
KEYS,Keysight Technologies Inc.,7075494499,2014,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/keys,NYSE,USA,,,
SUI,"Sun Communities, Inc.",7067885417,1993,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/sui,NYSE,USA,,,
STE,STERIS plc,7066279066,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ste,NYSE,USA,,,
RHT,"Red Hat, Inc.",17430729647,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rht,NYSE,USA,TRUE,,
NDSN,Nordson Corporation,7034431815,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ndsn,nasdaq,USA,,,
CIT,CIT Group Inc (DEL),7012965606,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/cit,NYSE,USA,,,
XLNX,"Xilinx, Inc.",16710225908,1990,Technology,Semiconductors,http://www.nasdaq.com/symbol/xlnx,nasdaq,USA,TRUE,TRUE,
EEP,"Enbridge Energy, L.P.",6976680806,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/eep,NYSE,USA,,,
ARCC,Ares Capital Corporation,6965728356,2004,n/a,n/a,http://www.nasdaq.com/symbol/arcc,nasdaq,USA,,,
ACWI,iShares MSCI ACWI Index Fund,6885360000,n/a,n/a,n/a,http://www.nasdaq.com/symbol/acwi,nasdaq,USA,,,
UHAL,Amerco,6881549276,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/uhal,nasdaq,USA,,,
IONS,"Ionis Pharmaceuticals, Inc.",6880088580,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ions,nasdaq,USA,,,
CA,CA Inc.,14662643659,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ca,nasdaq,USA,TRUE,TRUE,
MSI,"Motorola Solutions, Inc.",14453916336,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/msi,NYSE,USA,TRUE,,
XPO,"XPO Logistics, Inc.",6831889971,n/a,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/xpo,NYSE,USA,,,
OHI,"Omega Healthcare Investors, Inc.",6821402158,1992,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ohi,NYSE,USA,,,
VRSK,"Verisk Analytics, Inc.",13752977207,2009,Technology,EDP Services,http://www.nasdaq.com/symbol/vrsk,nasdaq,USA,TRUE,TRUE,
SPR,"Spirit Aerosystems Holdings, Inc.",6766642872,2006,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/spr,NYSE,USA,,,
PTC,PTC Inc.,6756861250,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ptc,nasdaq,USA,,,
WBC,Wabco Holdings Inc.,6724664090,n/a,Capital Goods,Auto Manufacturing,http://www.nasdaq.com/symbol/wbc,NYSE,USA,,,
INVH,Invitation Homes Inc.,6716550360,2017,Finance,Real Estate,http://www.nasdaq.com/symbol/invh,NYSE,USA,,,
DXCM,"DexCom, Inc.",6715242387,2005,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/dxcm,nasdaq,USA,,,
AMD,"Advanced Micro Devices, Inc.",13305827730,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/amd,nasdaq,USA,TRUE,,
ESRT,"Empire State Realty Trust, Inc.",6665256792,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/esrt,NYSE,USA,,,
VOYA,"Voya Financial, Inc.",6658503952,2013,Finance,Life Insurance,http://www.nasdaq.com/symbol/voya,NYSE,USA,,,
FTNT,"Fortinet, Inc.",6649036247,2009,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/ftnt,nasdaq,USA,,,
CC,Chemours Company (The),6640689996,2015,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/cc,NYSE,USA,,,
ULTI,"The Ultimate Software Group, Inc.",6594228518,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti,nasdaq,USA,,,
BIVV,Bioverativ Inc.,6576119002,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/bivv,nasdaq,USA,,,
W,Wayfair Inc.,6570664625,2014,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/w,NYSE,USA,,,
BIO,"Bio-Rad Laboratories, Inc.",6555887315,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/bio,NYSE,USA,,,
FDS,FactSet Research Systems Inc.,6553627220,1996,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fds,NYSE,USA,,,
ACC,American Campus Communities Inc,6529397274,2004,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/acc,NYSE,USA,,,
MIC,Macquarie Infrastructure Company,6518591710,2004,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mic,NYSE,USA,,,
TYL,"Tyler Technologies, Inc.",6498414581,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tyl,NYSE,USA,,,
LLL,"L3 Technologies, Inc.",12959567650,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lll,NYSE,USA,TRUE,,
ERIE,Erie Indemnity Company,6468256672,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/erie,nasdaq,USA,,,
HTA,"Healthcare Trust of America, Inc.",6464060777,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/hta,NYSE,USA,,,
STX,Seagate Technology PLC,12574037309,2002,Technology,Electronic Components,http://www.nasdaq.com/symbol/stx,Nasdaq,USA,TRUE,TRUE,
TOL,Toll Brothers Inc.,6428497500,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/tol,NYSE,USA,,,
GXP,Great Plains Energy Inc,6414262316,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/gxp,NYSE,USA,,,
CTXS,"Citrix Systems, Inc.",12283824942,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ctxs,nasdaq,USA,TRUE,TRUE,
DOV,Dover Corporation,12251205154,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dov,NYSE,USA,TRUE,,
HUN,Huntsman Corporation,6390159714,2005,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/hun,NYSE,USA,,,
TER,"Teradyne, Inc.",6356475728,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/ter,NYSE,USA,,,
