Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote,Exchange
DNI,Dividend and Income Fund,12.37,131730245.3,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dni,NYSE
DLB,Dolby Laboratories,50.4,5142420259,n/a,2005,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/dlb,NYSE
DG,Dollar General Corporation,70.41,19308191051,n/a,2009,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dg,NYSE
DM,"Dominion Energy Midstream Partners, LP",27.8,2758373157,n/a,2014,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/dm,NYSE
D,"Dominion Energy, Inc.",78.65,49469729552,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/d,NYSE
DCUC,"Dominion Energy, Inc.",50.12,31524765990,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcuc,NYSE
DCUD,"Dominion Energy, Inc.",50.99,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dcud,NYSE
DRUA,"Dominion Energy, Inc.",25.35,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/drua,NYSE
DPZ,Domino&#39;s Pizza Inc,218.88,10526105111,n/a,2004,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/dpz,NYSE
DCI,"Donaldson Company, Inc.",45.17,5921130680,n/a,n/a,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/dci,NYSE
DBL,DoubleLine Opportunistic Credit Fund,25.47,378500169.7,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/dbl,NYSE
PLOW,"Douglas Dynamics, Inc.",31.65,715001890.1,n/a,2010,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/plow,NYSE
DEI,"Douglas Emmett, Inc.",38.58,5963888220,n/a,2006,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dei,NYSE
DOV,Dover Corporation,78.7,12251205154,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/dov,NYSE
DDE,Dover Downs Gaming & Entertainment Inc,1.16,38457053.12,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/dde,NYSE
DVD,"Dover Motorsports, Inc.",2.095,77286971.82,n/a,1996,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/dvd,NYSE
DOW,Dow Chemical Company (The),63.57,77663642991,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dow,NYSE
DPS,"Dr Pepper Snapple Group, Inc",92.92,17080045849,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/dps,NYSE
DHF,Dreyfus High Yield Strategies Fund,3.5,254476908,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/dhf,NYSE
DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",8.53,419273699.6,n/a,1989,n/a,n/a,http://www.nasdaq.com/symbol/dsm,NYSE
LEO,"Dreyfus Strategic Municipals, Inc.",8.89,551091375.6,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/leo,NYSE
DRQ,"Dril-Quip, Inc.",49.2,1861452086,n/a,1997,Energy,Metal Fabrications,http://www.nasdaq.com/symbol/drq,NYSE
DS,Drive Shack Inc.,3.25,217237728.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ds,NYSE
DS^B,Drive Shack Inc.,25.06,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ds^b,NYSE
DS^C,Drive Shack Inc.,24.588,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ds^c,NYSE
DS^D,Drive Shack Inc.,24.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ds^d,NYSE
DST,"DST Systems, Inc.",61.65,7615415137,n/a,1995,Technology,EDP Services,http://www.nasdaq.com/symbol/dst,NYSE
DSW,DSW Inc.,17.41,1397460465,n/a,2005,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dsw,NYSE
DTE,DTE Energy Company,109.4,19624984186,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dte,NYSE
DTJ,DTE Energy Company,25.31,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtj,NYSE
DTQ,DTE Energy Company,25.24,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtq,NYSE
DTV,DTE Energy Company,55.8,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dtv,NYSE
DTY,DTE Energy Company,27.22,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dty,NYSE
DCO,Ducommun Incorporated,31.85,358928797.5,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/dco,NYSE
DPG,Duff & Phelps Global Utility Income Fund Inc.,16.44,623566010.6,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/dpg,NYSE
DSE,Duff & Phelps Select Energy MLP Fund Inc.,6.72,175231801.9,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/dse,NYSE
DNP,"Duff & Phelps Utilities Income, Inc.",11.18,3171263671,n/a,1987,n/a,n/a,http://www.nasdaq.com/symbol/dnp,NYSE
DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",14.81,126166538.1,n/a,1991,n/a,n/a,http://www.nasdaq.com/symbol/dtf,NYSE
DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",9.255,254463291.2,n/a,1993,n/a,n/a,http://www.nasdaq.com/symbol/duc,NYSE
DUK,Duke Energy Corporation,86.7,60679901878,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/duk,NYSE
DUKH,Duke Energy Corporation,26.0499,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/dukh,NYSE
DRE,Duke Realty Corporation,28.05,9974389232,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dre,NYSE
DNB,Dun & Bradstreet Corporation (The),103.2,3807811474,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/dnb,NYSE
DFT,"Dupont Fabros Technology, Inc.",65.11,5067909122,n/a,2007,Finance,Real Estate,http://www.nasdaq.com/symbol/dft,NYSE
DFT^C,"Dupont Fabros Technology, Inc.",27.9456,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dft^c,NYSE
DHG,"DWS High Income Opportunities Fund, Inc.",14.83,225139717.1,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/dhg,NYSE
DY,"Dycom Industries, Inc.",92.2,2865465268,n/a,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/dy,NYSE
DYN,Dynegy Inc.,8.69,1141392647,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dyn,NYSE
DYN.WS,Dynegy Inc.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn.ws,NYSE
DYN^A,Dynegy Inc.,30.3963,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dyn^a,NYSE
DYNC,Dynegy Inc.,62.71,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/dync,NYSE
DX,"Dynex Capital, Inc.",7.16,352306174.7,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dx,NYSE
DX^A,"Dynex Capital, Inc.",25.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^a,NYSE
DX^B,"Dynex Capital, Inc.",24.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/dx^b,NYSE
DD,E.I. du Pont de Nemours and Company,81.16,70368317120,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd,NYSE
DD^A,E.I. du Pont de Nemours and Company,89.83,0,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd^a,NYSE
DD^B,E.I. du Pont de Nemours and Company,105.3016,0,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/dd^b,NYSE
ELF,"e.l.f. Beauty, Inc.",26.52,1211100429,n/a,2016,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/elf,NYSE
SSP,E.W. Scripps Company (The),18.01,1483310894,n/a,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/ssp,NYSE
EGIF,Eagle Growth and Income Opportunities Fund,17.1906,123443549.8,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/egif,NYSE
EXP,Eagle Materials Inc,92.46,4490593859,n/a,n/a,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/exp,NYSE
ECC           ,Eagle Point Credit Company Inc.,20.93,378298803.6,n/a,2014,n/a,n/a,http://www.nasdaq.com/symbol/ecc,NYSE
ECCA,Eagle Point Credit Company Inc.,25.7498,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/ecca,NYSE
ECCB,Eagle Point Credit Company Inc.,25.8637,0,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/eccb,NYSE
ECCZ,Eagle Point Credit Company Inc.,25.7987,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/eccz,NYSE
ESTE,"Earthstone Energy, Inc.",9.86,579575956.8,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/este,NYSE
DEA,"Easterly Government Properties, Inc.",21.61,801545802.3,n/a,2015,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/dea,NYSE
EGP,"EastGroup Properties, Inc.",84.77,2873474460,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/egp,NYSE
EMN,Eastman Chemical Company,83.73,12210098897,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/emn,NYSE
KODK,Eastman Kodak Company,9.3,394904625.9,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/kodk,NYSE
KODK.WS,Eastman Kodak Company,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kodk.ws,NYSE
ETV,Eaton Vance Corporation,15.32,979950678.7,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/etv,NYSE
ETW,Eaton Vance Corporation,11.44,1217704888,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/etw,NYSE
EV,Eaton Vance Corporation,46.96,5420345790,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/ev,NYSE
EOI,Eaton Vance Enhance Equity Income Fund,13.8,540588076.2,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/eoi,NYSE
EFT,Eaton Vance Floating Rate Income Trust,14.88,593171707.2,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/eft,NYSE
EHT,Eaton Vance High Income 2021 Target Term Trust,10.06,215897267.7,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/eht,NYSE
EOT,Eaton Vance Municipal Income Trust,22.309,339425255.4,n/a,2009,n/a,n/a,http://www.nasdaq.com/symbol/eot,NYSE
EVN,Eaton Vance Municipal Income Trust,13.12,312024353.3,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/evn,NYSE
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,9.39,597833871.8,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/etj,NYSE
EFR,Eaton Vance Senior Floating-Rate Fund,14.59,537517995.7,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/efr,NYSE
EVF,Eaton Vance Senior Income Trust,6.64,251434270.5,n/a,1998,n/a,n/a,http://www.nasdaq.com/symbol/evf,NYSE
EVG,Eaton Vance Short Diversified Income Fund,13.99,250149538,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/evg,NYSE
EVT,Eaton Vance Tax Advantaged Dividend Income Fund,21.87,1592921133,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/evt,NYSE
ETO,Eaton Vance Tax-Advantage Global Dividend Opp,24.4,354399068.8,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/eto,NYSE
EXD,Eaton Vance Tax-Advantaged Bond,11.39,110842764.5,n/a,2010,n/a,n/a,http://www.nasdaq.com/symbol/exd,NYSE
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund,16.97,1294814632,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/etg,NYSE
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund,16.3,402784279.6,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/etb,NYSE
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund,11.47,1714125203,n/a,2006,n/a,n/a,http://www.nasdaq.com/symbol/ety,NYSE
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund,9.16,2761355372,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/exg,NYSE
ECT,ECA Marcellus Trust I,2.1,36970500,n/a,2010,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ect,NYSE
ECR,Eclipse Resources Corporation,2.69,706354322.5,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ecr,NYSE
ECL,Ecolab Inc.,132.02,38291793576,n/a,n/a,Basic Industries,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/ecl,NYSE
EIX,Edison International,80.47,26218027747,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eix,NYSE
EDR,Education Realty Trust Inc.,40.38,2955100063,n/a,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/edr,NYSE
EW,Edwards Lifesciences Corporation,118.32,24823867178,n/a,n/a,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ew,NYSE
EP^C,El Paso Corporation,50.25,0,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ep^c,NYSE
EE,El Paso Electric Company,52.95,2147534557,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ee,NYSE
ELVT,"Elevate Credit, Inc.",8.25,343971152.3,n/a,2017,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/elvt,NYSE
LLY,Eli Lilly and Company,84.28,92993603260,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lly,NYSE
ELLI,"Ellie Mae, Inc.",112.46,3831428192,n/a,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/elli,NYSE
EFC,Ellington Financial LLC,16.34,524721469,n/a,2010,Finance,Real Estate,http://www.nasdaq.com/symbol/efc,NYSE
EARN,Ellington Residential Mortgage REIT,15.52,141711521.4,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/earn,NYSE
EME,"EMCOR Group, Inc.",65.66,3889241275,n/a,n/a,Capital Goods,Engineering & Construction,http://www.nasdaq.com/symbol/eme,NYSE
EEX,"Emerald Expositions Events, Inc.",21.23,1532852855,n/a,2017,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/eex,NYSE
EMES,Emerge Energy Services LP,8.5,255611736.5,n/a,2013,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/emes,NYSE
EBS,"Emergent Biosolutions, Inc.",34.41,1409930343,n/a,2006,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ebs,NYSE
EMR,Emerson Electric Company,58.99,38017882987,n/a,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/emr,NYSE
ESRT,"Empire State Realty Trust, Inc.",21.11,6665256792,n/a,2013,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/esrt,NYSE
EIG,Employers Holdings Inc,41.8,1349220902,n/a,2007,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/eig,NYSE
EEQ,Enbridge Energy Management LLC,15.46,1298389718,n/a,2002,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eeq,NYSE
EEP,"Enbridge Energy, L.P.",15.92,6976680806,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/eep,NYSE
NDRO,Enduro Royalty Trust,3.4,112200000,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/ndro,NYSE
EGN,Energen Corporation,48.28,4692256821,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/egn,NYSE
ENR,"Energizer Holdings, Inc.",49.73,3074953001,n/a,2015,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/enr,NYSE
EPC,"Energizer Holdings, Inc.",77.04,4423730943,n/a,n/a,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/epc,NYSE
ETE,"Energy Transfer Equity, L.P.",16.41,17709426342,n/a,2006,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/ete,NYSE
ETP,"Energy Transfer Partners, L.P.",19.82,27131771841,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/etp,NYSE
ENS,Enersys,73.02,3169159640,n/a,2004,Consumer Non-Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ens,NYSE
EGL,"Engility Holdings, Inc.",27.64,1017364026,n/a,2015,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/egl,NYSE
ENLK,"EnLink Midstream Partners, LP",16.51,5719924287,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/enlk,NYSE
EBF,"Ennis, Inc.",17.95,456559865.5,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/ebf,NYSE
ENVA,"Enova International, Inc.",15.1,505713813.1,n/a,2014,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/enva,NYSE
NPO,EnPro Industries,70.64,1508714286,n/a,n/a,Basic Industries,Metal Fabrications,http://www.nasdaq.com/symbol/npo,NYSE
ETM,Entercom Communications Corporation,10.75,437658988,n/a,1999,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/etm,NYSE
EAB,"Entergy Arkansas, Inc.",24.934,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eab,NYSE
EAE,"Entergy Arkansas, Inc.",24.81,0,n/a,2013,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eae,NYSE
EAI,"Entergy Arkansas, Inc.",24.31,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/eai,NYSE
ETR,Entergy Corporation,79.77,14315994604,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/etr,NYSE
ELC,"Entergy Louisiana, Inc.",24.3,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elc,NYSE
ELJ,"Entergy Louisiana, Inc.",25.3836,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elj,NYSE
ELU,"Entergy Louisiana, Inc.",24.62,0,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/elu,NYSE
EMP,"Entergy Mississippi, Inc.",24.74,0,n/a,2016,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/emp,NYSE
ENJ,"Entergy New Orleans, Inc.",24.86,0,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/enj,NYSE
ENO,"Entergy New Orleans, Inc.",26.35,0,n/a,2016,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/eno,NYSE
EZT,Entergy Texas Inc,26.7876,0,n/a,2014,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/ezt,NYSE
EPD,Enterprise Products Partners L.P.,26.54,56837766566,n/a,n/a,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/epd,NYSE
EVC,Entravision Communications Corporation,6.5,587213913,n/a,2000,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/evc,NYSE
ENV,"Envestnet, Inc",38.7,1696147818,n/a,2010,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/env,NYSE
EVA,"Enviva Partners, LP",27.35,719769895.3,n/a,2015,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/eva,NYSE
ENZ,"Enzo Biochem, Inc.",11.46,531828013.3,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/enz,NYSE
EOG,"EOG Resources, Inc.",87.39,50447490719,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eog,NYSE
EPE,EP Energy Corporation,3.5,895057114,n/a,2014,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/epe,NYSE
EPAM,"EPAM Systems, Inc.",84.42,4376294558,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/epam,NYSE
EPR,EPR Properties,75.39,5551629811,n/a,1997,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/epr,NYSE
EPR^C,EPR Properties,29.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^c,NYSE
EPR^E,EPR Properties,36.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^e,NYSE
EPR^F,EPR Properties,25.812,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/epr^f,NYSE
EQT,EQT Corporation,58.35,10141272245,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/eqt,NYSE
EQGP,"EQT GP Holdings, LP",28.72,7644258800,n/a,2015,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqgp,NYSE
EQM,"EQT Midstream Partners, LP",74.72,6021068958,n/a,2012,Public Utilities,Natural Gas Distribution,http://www.nasdaq.com/symbol/eqm,NYSE
EFX,"Equifax, Inc.",139.43,16761130577,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/efx,NYSE
EQC,Equity Commonwealth,31.97,3966332314,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqc,NYSE
EQC^D,Equity Commonwealth,26.0884,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqc^d,NYSE
EQCO,Equity Commonwealth,25.11,0,n/a,2012,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqco,NYSE
ELS,"Equity Lifestyle Properties, Inc.",86.52,7513606092,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/els,NYSE
ELS^C,"Equity Lifestyle Properties, Inc.",25.24,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/els^c,NYSE
EQR,Equity Residential,67.14,24650784283,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/eqr,NYSE
EQS,"Equus Total Return, Inc.",2.36,31902824.56,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eqs,NYSE
ERA,"Era Group, Inc.",8.44,179521095.7,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/era,NYSE
ESE,ESCO Technologies Inc.,59.5,1536914869,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/ese,NYSE
ESS,"Essex Property Trust, Inc.",265.5,17416505826,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ess,NYSE
EL,"Estee Lauder Companies, Inc. (The)",96.5,35495820231,n/a,1995,Consumer Non-Durables,Package Goods/Cosmetics,http://www.nasdaq.com/symbol/el,NYSE
ESL,Esterline Technologies Corporation,95,2828511855,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/esl,NYSE
ETH,Ethan Allen Interiors Inc.,30.8,853043822.4,n/a,1993,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/eth,NYSE
EEA,"European Equity Fund, Inc. (The)",9.23,75898290,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/eea,NYSE
EVR,Evercore Partners Inc,71.25,2923474639,n/a,2006,Finance,Investment Managers,http://www.nasdaq.com/symbol/evr,NYSE
EVRI,Everi Holdings Inc.,7.17,473917461.8,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/evri,NYSE
ES,Eversource Energy,62.66,19856064729,n/a,n/a,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/es,NYSE
EVH,"Evolent Health, Inc",26.2,1781862838,n/a,2015,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/evh,NYSE
XCO,EXCO Resources NL,3.44,74441589.68,n/a,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/xco,NYSE
EXC,Exelon Corporation,37.21,34460056719,n/a,n/a,Public Utilities,Power Generation,http://www.nasdaq.com/symbol/exc,NYSE
EXPR,"Express, Inc.",6.38,502713286.7,n/a,2010,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/expr,NYSE
STAY,"Extended Stay America, Inc.",19.76,3806221746,n/a,2013,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/stay,NYSE
